Samp Subj Run SimPrt00001 SimPrt00002 SimPrt00003 SimPrt00004 SimPrt00005 SimPrt00006 SimPrt00007 SimPrt00008 SimPrt00009 SimPrt00010 SimPrt00011 SimPrt00012 SimPrt00013 SimPrt00014 SimPrt00015 SimPrt00016 SimPrt00017 SimPrt00018 SimPrt00019 SimPrt00020 SimPrt00021 SimPrt00022 SimPrt00023 SimPrt00024 SimPrt00025 SimPrt00026 SimPrt00027 SimPrt00028 SimPrt00029 SimPrt00030
Rep1Run02Tag3 Pseudo-ID-027 2 0.0207561219662952 NA -0.660722055492267 0.270723400154416 0.969267605140981 -1.16309395780511 -2.84474714449683 NA 0.722124272433134 0.461208733972199 0.194516603362625 1.02494052348368 -0.518388368561622 NA NA -3.37429044903615 3.52365237038696 0.604922635259059 1.32457222855594 1.01893112205864 -0.832817990485018 0.85546256179728 1.14470196419205 -0.883328951297144 -0.984211007192448 1.24640711620227 0.275336635642704 0.989465827430707 1.28855083301646 0.672414070559901
Rep1Run02Tag4 Pseudo-ID-084 2 0.541736291514587 NA 0.947165438290839 0.842572358813583 1.8320636230746 -0.56699184785949 1.0573427641384 NA 0.44094017388355 1.03815021642066 0.126559546763879 1.60943072748292 -2.35759820617982 NA NA -4.45708860774711 3.16115106712693 0.555918126984918 1.8763403959695 1.29833528408131 0.476193454228728 1.68348120860535 1.61526167328045 0.207696430569321 -1.34433317656215 1.39050331201515 -0.409557542220458 0.944490593081333 0.404067410912443 1.50662679481322
Rep1Run02Tag5 Pseudo-ID-021 2 0.0840932856524993 NA 0.937030573911886 0.281835092492401 1.21460339659738 -1.18543954095888 1.36196221940101 NA 1.36310411877442 -0.138909252907013 -0.664813322531548 2.14454555865825 -1.984495897082 NA NA -3.09847421978045 1.72701964960723 0.451266387214824 1.54481064788732 0.686534538802131 -0.253530487328572 1.57259767853095 0.936328724523289 0.161681148581623 -0.789195151212003 1.06367511950444 -0.88164599376427 1.35387073112375 0.869267845984903 0.819501985513232
Rep1Run02Tag6 Pseudo-ID-006 2 -0.820080849597909 NA -0.706401182683206 -0.771673505480017 0.274056856943343 -1.63210757968353 0.680345437514697 NA 0.467114824286619 -0.647592198630922 -1.07100184069577 0.520417000206818 -2.32891937739027 NA NA -6.31392646487924 1.03519871324524 -0.0193254165960096 0.449041092319677 -0.146057260805587 -1.14000603812059 0.733928034009 -0.416737311878588 -1.43032738782546 -1.82997040279565 0.257183598240004 -1.80747869676761 2.88824594963487 -0.371079703272835 -0.901366772834777
Rep1Run02Tag7 Pseudo-ID-103 2 0.0758004163467753 NA -1.08051285050399 -0.480116110081909 1.11107589273893 -1.34282062689174 -1.34020654663683 NA 0.249606071132934 -0.272157450260279 -0.055543873748648 1.22865678376703 -3.18863249713086 NA NA -4.79245228715848 2.58286760510205 1.34417230840369 0.605492526685235 0.597759134513763 -0.251664773380505 1.88374162136607 0.0957683440490399 -0.640055625593758 -1.1241357137849 1.10008441753399 -0.537649107822467 0.397560591249077 0.352157003160769 1.27523403842922
Rep1Run02Tag8 Pseudo-ID-056 2 0.232349780816768 NA -0.435947196204763 -0.216135439799272 -0.0526469688169288 -1.25998417038007 -0.773405086753845 NA 0.310563377146352 -0.131863042488805 0.406964925360949 1.20736855150259 -3.84460552725181 NA NA -5.48607903859702 2.6453352514042 0.450516939057952 0.785196047347979 0.665781564959137 -0.469308738350416 1.0571790473635 0.287661862810294 -1.21355238523294 -2.31819133743167 0.909539063833195 -0.916294074148825 2.06051612661276 -0.0398406382042061 0.286319271290625
Rep1Run03Tag1 Pseudo-ID-041 3 -0.120157223305507 1.09176125280417 -0.345057242692605 -0.359484787819556 0.866456635478899 -1.18990968057999 -0.92395961978536 -1.73197436132636 -0.281208858347205 -0.337845175315028 -0.471265577416384 0.766728844327156 -1.94223275755049 -5.35546846086177 -0.227686000332639 -4.07433712091836 2.07652437235518 0.406013384273188 1.41576172800341 0.131968320901254 -1.08104703224494 1.10351252145004 0.124144441095076 -0.825795170276779 -1.98719116496147 0.292509423459527 -0.810289647364479 NA 0.363251314280121 0.323039506323962
Rep1Run03Tag2 Pseudo-ID-050 3 0.0443397427990358 -0.115554152928154 0.786157243804943 -0.196261304035847 0.840028149618373 -1.12571050375338 -0.695238885625617 -0.946073897488607 -0.300921268691538 0.488573587048552 0.568856604174612 0.989820894488983 -0.27004080996597 -5.53371103359523 1.1911813176473 -4.32825883436441 1.49217690149192 1.23284708139265 0.371376199692855 0.693251560513633 -1.58627999118287 1.9741129134765 -0.0681326835430531 -0.553901738762939 -1.77762790191452 0.975023411475488 0.540140490297902 NA 0.0207531354115645 0.605723275431416
Rep1Run03Tag3 Pseudo-ID-067 3 -0.364769907600363 1.44052291941781 0.348468574886119 -0.399455310154396 -0.613571303879032 -1.48185641750513 -0.437197264196828 -1.6690865131335 0.731295076937141 -0.276690661731313 -0.609646201295133 1.54938831943611 -2.29108094308677 -5.64044172091974 -2.06452108840891 -5.02531452429257 1.35566475223189 0.404103240329 0.975842153580943 0.356753999383962 -1.6716628734587 1.12424696503408 0.594768390658775 -1.19115075572978 -1.79902264622067 0.740561867212469 -1.46546256687504 NA 0.420462547301227 -0.513568700471584
Rep1Run03Tag4 Pseudo-ID-076 3 -0.249483545938425 1.45596959426186 -1.06805783859511 -0.387610033750406 0.752095930769123 -1.47546369172281 0.999927230348047 -1.48333380143543 -0.61272181607986 -0.318665481663868 -0.259524987483891 1.40620195700796 -1.50472258303503 -5.79577876871324 -1.86211919436352 -3.52596597543026 1.62913844463463 0.23064300967886 1.37644126883012 0.382409663054322 -0.224425529503688 1.4874787599486 0.785663120423905 -2.20283045185469 -2.77380503916102 0.63744911229083 -0.886246559131105 NA 1.02059642163317 0.152065946198245
Rep1Run03Tag5 Pseudo-ID-085 3 -0.666776671527302 -0.664630684151286 -0.561727210535578 -0.669736918110663 -1.84264206756182 -2.61520609194589 -0.549774782453112 -2.63312695515717 0.884682856868663 -0.989414544462444 -1.27969477499063 0.473501551273206 -1.5802901895757 -4.60285256314421 -0.897543995825129 -5.18510729246868 1.12167379412725 0.320346752198098 0.742823661345928 -0.0606848088132836 -1.54848796504341 0.420455859239151 -0.172880827035073 -1.0725927509528 -2.83080851794751 -0.224949914637142 -1.33143546959166 NA 1.34040494795698 0.372907463052511
Rep1Run03Tag6 Pseudo-ID-086 3 -0.238818623040745 0.426940010059468 0.439065832323066 -0.449203596079692 0.227815296088732 -1.67777113811161 -2.91628581111829 -1.09877536622063 0.633238987514546 0.236189153660795 -0.50376477734138 1.25773388362853 -0.20210828443362 -5.97517337561661 -2.35402879974434 -4.11251565074981 1.92403002960433 0.903555505201053 1.03924776473978 0.424102339188261 -0.973391525140471 1.03162564032634 -0.328671956710716 -1.83832563917202 -2.22002356567984 0.696798834947552 -0.583824164869164 NA 0.0559436491868278 0.274459550724715
Rep1Run03Tag7 Pseudo-ID-063 3 -0.243968284715711 0.201422216758995 -0.386680796503246 0.0952013321040046 1.19587688155638 -1.88299237808433 1.02011451044044 -1.52976224835779 0.993673133750373 0.491930365984935 0.40524969382865 1.36440286075893 -0.527667128155897 -4.79696556956042 -1.28078963486523 -5.26634176738686 2.35402926808175 1.14606580406962 0.94878278485315 1.10989402907988 -0.800791645037404 1.31138833823078 -0.0750551153654462 -1.35936319499802 -2.13249578035479 1.1021810889356 -0.593028539577007 NA 0.42817341760721 -0.323571892165475
Rep1Run03Tag8 Pseudo-ID-072 3 -0.216278314796489 1.4118928889546 -0.741218388478109 -0.0933185693308177 -0.0743161225060514 -1.08361420069972 -2.60965624514081 -1.53817577795548 0.322325649971845 -0.449423941993652 -0.271387089553154 1.19701908492834 0.57216113806067 -5.40964491373615 -0.10613126003981 -5.82142692982002 2.02926265481845 0.509990478382733 0.334249497128481 0.826636100473752 -1.17294907529306 2.08034057072791 -0.292796904135918 -1.13159082942198 -1.64192940123296 0.00365406436935818 -0.565203861585916 NA 0.557218680800261 0.233932990750652
Rep1Run04Tag1 Pseudo-ID-137 4 0.0291961460575588 NA 0.0426909017421084 0.244104918892157 1.99008810160423 -1.40839321129932 0.372901632639588 -1.16929467033734 0.923403769987441 -0.0356692914736067 -0.347856826508084 1.5062695604875 -2.30018670505154 -4.59309634407034 -1.04500702332445 -3.22040040019663 1.4590002828195 0.64870513325684 1.50763073186413 0.775595605922173 0.520758648703343 1.57634807681356 -1.04524998445318 -0.814460411888206 0.0606762525054607 1.06126754498711 -0.624915069143616 2.14597968834164 2.18382886327767 0.798269652069047
Rep1Run04Tag2 Pseudo-ID-066 4 -0.34814398813999 NA -0.0968466336994532 0.252126274516526 0.657912412892821 -1.70696415100808 0.100659440891579 -1.41678321435592 -0.699839510188626 -0.410435795623588 0.00366263141738095 1.31133535912106 -2.85016144998358 -6.64637301514736 -0.348280726847302 -5.56459424146376 1.21138974742911 -0.109913704966432 0.626820636328654 0.463127863360194 -1.44208267944787 1.15368531588283 -1.20931023721947 -0.766645043751524 -1.12273457237828 0.971371914151167 -0.39462781952929 0.696835701725517 0.448836436934369 0.395991169716981
Rep1Run04Tag3 Pseudo-ID-107 4 -0.25866300716664 NA -0.0527332667378163 -0.130474383136066 -0.239581081156407 -1.42148747034455 0.491183814874142 -1.84081751777441 -0.146712103031805 -0.0332088991429775 -0.537554573419222 0.902648899723609 -1.68658619807873 -6.60441601081547 -2.39575258061226 -5.24618011285193 1.51519453786252 0.13458790916635 0.85872629245787 0.705221934808414 -0.814517010611494 0.957962317746696 -1.30547248021727 -1.39116615388215 -1.31564144400492 0.955641086983362 -0.373159756139704 -0.462634382825468 1.10179336542705 0.597096075123227
Rep1Run04Tag4 Pseudo-ID-132 4 -0.689938650236988 NA -0.500948531122298 -1.01039534233728 0.792542883410059 -1.82860252389583 -0.832044802808705 -2.24554104634156 0.219004346787496 -1.19541656905302 -0.347966792841777 0.460306992488185 -3.80852309092992 -5.43047474577073 -1.68975956684306 -5.90629080993805 0.237311088321833 -0.184711864412171 0.586304707826281 0.255283767353783 -1.69048218008752 0.0718102802412314 -1.8618043924431 -1.77116559575236 -1.45606709572571 0.131060198700786 -1.76268714863401 0.787637855664845 0.500796386638749 0.150233607908499
Rep1Run04Tag5 Pseudo-ID-053 4 -0.294146856290732 NA 0.428195481348743 -0.263989646087779 -0.529011451248562 -1.6928682305589 1.79759725557658 -1.79605361374283 0.153439813676789 -0.477788611270838 -0.580187359417892 1.16536726159615 -3.30874074034043 -4.70919841523329 -1.06421531900727 -4.31960291346916 1.1751896402963 0.413109694662206 1.27870300299441 0.426302031450714 0.400627410786607 1.35961754833105 -1.03316627820342 -1.29211736026804 -1.99249363642009 1.18752224731571 -1.00804475172855 1.4148697178352 0.43531880396263 0.952275141188026
Rep1Run04Tag6 Pseudo-ID-022 4 -0.523450733071097 NA -0.286927136487983 -0.0745405212481412 0.594027868605932 -1.15479573680926 -1.16172119336378 -2.22898591276188 0.926154540256666 -0.195651777294171 -0.424936143553882 1.14056297759359 -2.8230292612183 -6.17900524156068 -2.50826574307605 -4.58113417170518 0.84516175153333 0.457198190560535 0.480956064623041 0.336622121831438 -0.53743229952289 0.801660754940374 -0.499908103454669 -1.41102433935242 -1.79633425692395 0.436164039294858 -0.841170186893178 2.20545803749063 1.3341958349108 -0.441511416157968
Rep1Run04Tag7 Pseudo-ID-055 4 0.395708945592871 NA 0.151051455852824 0.181476857394994 2.08408632502759 -1.52842405297697 0.329302288958143 -1.12704811568362 -0.123417095182062 0.456988910927243 -0.394410099624427 1.41754608298012 -3.03748544088682 -5.05117645146706 0.514194012583243 -3.94810904444084 1.07827859746721 0.728909841651231 1.27025195957065 0.473061781314866 0.515540342243302 1.41693970229235 -0.778683298605614 -0.386137306324617 -1.08739460927033 0.551739009649403 -1.053758576371 2.4175275802156 0.451261446359301 0.396282368160374
Rep1Run04Tag8 Pseudo-ID-088 4 -0.407985507611503 NA 0.56080936870541 -0.564214571725293 0.791029242125174 -1.76526499796908 -0.829370492260672 -0.779889583934529 -0.724215436376818 -0.502238291735624 -0.748613378652568 0.92126680483786 -3.91248219508489 -5.68189654009861 -0.129529172925319 -4.66690519760349 1.67208368270901 0.0524422248292634 0.728650656459184 0.203169818710527 -1.0729784126042 0.855650283908098 -1.29688114408125 -1.2219567999193 -2.3448084093511 0.866934302054667 -1.90967231327315 1.36581226606365 1.24093625020278 0.718272773675314
Rep1Run05Tag1 Pseudo-ID-097 5 0.754144855858011 1.04390580767055 0.090603835915151 0.284598608604607 0.454781622819565 -0.465615297417092 0.664516872190084 -0.679477149888815 0.789186194800165 -0.506343497162881 1.01502581283259 1.19317028926715 -1.54515675857526 -5.01793188046728 -0.765385703861984 -5.42970232420209 2.31089512722461 0.47896892080377 1.29962931522113 0.573438826502919 -0.590435798675708 2.44208557315825 0.236762597241691 -0.3617857109548 -2.18334651911151 0.841983625920362 -1.02473627063534 3.30798228368326 -0.304758529409728 0.658305257791652
Rep1Run05Tag2 Pseudo-ID-010 5 -0.0515818424967913 0.423260898220784 -0.667268123813643 -0.29012030405048 0.546719746427415 -1.14463814667526 -0.260889961617048 -1.90011605555751 -0.943249032259747 -0.612117890825991 -0.56972021863429 0.996500560836758 -2.43858056590932 -5.99646315565084 -1.4435173289866 -5.61099657250417 1.95583081463037 -0.0159692084602329 0.768257256219635 0.404958915089127 -1.19954033521949 0.87251769643245 -1.38462575081006 -1.50412847761757 -2.16287847514722 0.610484435311911 -1.61609890146468 1.93833829857086 -1.16502214710808 -0.0443683781534286
Rep1Run05Tag3 Pseudo-ID-059 5 0.777995637080667 0.128509932621681 0.56305441337868 -0.0513400566509158 1.04330495454251 -0.660570052100355 1.88352242639258 -1.82543435651775 0.44676740572899 -0.0844583029887111 0.225169311292604 1.69577518791921 -2.8841732250647 -4.70561022591929 -1.57701342637876 -4.62669386824112 2.09417521877975 0.762462885052441 0.46987955703223 0.828794759409911 -1.26858467208593 1.77836180934489 -0.933858566827847 -0.994641009273559 -1.34261177028151 1.0542229296804 -1.38735025972818 1.93060752161051 0.321272038859441 1.27215201785307
Rep1Run05Tag4 Pseudo-ID-004 5 0.0628994575204398 -0.252014080943562 -0.299082348140926 -0.232381703934721 1.33552242618656 -1.43415691015391 -0.866844207698952 -1.96287162770549 0.936731073119323 -0.363355421816444 -0.0534739098458033 1.19787209636242 -2.52694018776971 -5.31373988379143 -1.10391419431471 -5.30818065108595 1.00583800041617 0.391383090388731 1.37363090314378 0.0374773647172584 -2.17288414915473 1.43753484664554 -0.829756365807945 -0.87100511289335 -0.689487474246314 0.519111818762502 -1.09510875651516 2.61818572089023 -0.453091334427179 1.43128930231362
Rep1Run05Tag5 Pseudo-ID-029 5 -0.185786827571739 0.928971675786771 0.746105751046721 -0.0472817827059141 1.02808572164598 -1.38368665904629 0.695372665959791 -1.67430029870945 0.502778146303278 -0.310323362638988 -0.613832084449225 0.623472113445135 -1.72167567834512 -5.35417346236506 -1.93920717396899 -4.39133426525787 1.69834339983375 0.701494392242518 0.557584248517292 0.393550099599038 -0.132372967160839 2.09798852872415 -0.449926467162212 -0.524458575015123 -0.860499269652718 0.631686186771866 -0.862165026430085 0.0752010379760247 0.052801765604932 0.459423991002447
Rep1Run05Tag6 Pseudo-ID-070 5 -0.0844424578547484 -0.402847884709549 -0.304943445238969 -0.969127239566719 0.225692974740948 -1.57372220952286 0.63736157373487 -2.31593466676077 0.499899114978135 -0.651022109519622 -0.679330369890519 1.29578355062348 -1.90167314372705 -5.804076872272 -1.554200005764 -5.9205770932983 0.982421664917591 0.12077773976103 0.259601245255886 0.56401459761324 -2.52855776827691 0.918664374246555 -1.87162711796732 -1.26396839091442 0.232380933221109 0.294089829047635 -0.479409998410314 -0.554136330884873 -1.28462887224508 1.1259176859603
Rep1Run05Tag7 Pseudo-ID-031 5 -0.407824770160751 0.0866137874856263 -0.618808783761605 -0.373251250689342 0.767329285721664 -1.53235449178132 0.82310252926344 -2.40148258394652 -0.144243569312571 -0.187791061792081 -0.69075388391843 0.77415694023813 -4.55321521228746 -6.90594357690549 -2.57086616442816 -3.86073101299219 1.13296152880751 0.627833145975563 0.688699217168235 -0.02298317290769 -0.399049787297696 0.572598334891519 -0.371099836682237 -1.45968291706044 -1.31193522442894 0.567042002701668 -0.435369542613255 0.85525481126225 -0.717420395919699 0.148580677905562
Rep1Run05Tag8 Pseudo-ID-040 5 0.0388607721981807 0.566329494301194 -0.157710655688247 -0.507655751659899 1.76000091902067 -1.30632668091269 0.552893083308066 -1.30518441454443 0.881459958375954 -0.09294700343721 -0.562509943939701 0.719543729700399 -2.9368280974756 -4.5454329929789 0.545162694017269 -6.03652439311648 0.558400473316717 1.15156523805016 1.24406377115966 0.85132621984417 -0.83782709949167 1.14994900657446 -0.67176198880278 -0.365655790301593 -0.554457604000186 0.773450420792554 -0.934230136944758 1.32850832371423 -0.096931044289119 1.17539550929335
Rep1Run06Tag1 Pseudo-ID-033 6 0.232271942390899 0.869763695872647 0.744458408669712 -0.0608978504180631 1.17555720476713 -1.13894455864541 0.0554891128506794 -1.41839857730092 0.646750480091056 -0.750259252441235 0.370590931123098 1.40439828282634 -0.983933277527697 NA -1.62685954817643 -4.13256172500549 NA 0.650339425694372 1.10679782766512 0.596782110470317 -0.58965033312015 0.423257903666019 0.571286063095407 -0.0336290431788021 -0.280119304427052 1.20262895021983 NA 1.02548134417379 1.64799047732915 1.33423140929245
Rep1Run06Tag2 Pseudo-ID-114 6 0.158326417259362 0.666662057887801 -0.360540867343002 0.033033548475982 -0.284506877323842 -1.40235528721062 1.21111342482949 -1.95755744197073 1.27198060694096 0.306520759877361 -0.357130639231292 0.801654227287683 -0.315944768726602 NA -2.58630565723743 -3.75033845542729 NA 0.591458797383217 1.15532385092045 0.604399719482843 -0.0878805343033637 0.773218463853769 0.709610260766925 -0.67941108284965 -0.0696638611955868 0.965165634515319 NA 2.92114013851427 0.397624388777379 1.1503535395889
Rep1Run06Tag3 Pseudo-ID-011 6 0.330399765213428 0.755019006144418 -0.340310060147275 -0.529060403182245 1.01094365244478 -1.50312148899179 0.415447537991404 -1.32650634729928 0.488496124823424 0.144692111042811 -0.100384764644128 1.57674875703012 -1.73024140288221 NA -1.1058868011307 -6.91691359934987 NA 0.54702598216492 0.700134103824045 0.905887532178258 -1.37797103986928 1.81314171838088 0.145954956124698 -0.0578859327255916 -0.883607165000033 0.870793433121673 NA -0.403065130629926 0.620142498539504 1.20204721914173
Rep1Run06Tag4 Pseudo-ID-036 6 1.0551637840341 0.91865244581953 1.24049649077896 0.832969926520787 2.59304608620232 -0.215769641480163 -0.37886700152261 -0.904298732190985 1.15046665657764 1.43665042006578 0.473542327569757 2.95229404449576 -0.456108905311212 NA -2.02982364051224 -3.84755690036861 NA 1.99380773527809 1.64424984109888 1.50905249298323 0.0414597590059372 2.28777750125118 1.41627711793691 0.308365843482101 -0.440380606645343 1.34196688335874 NA 1.53411798756678 1.10757332644496 1.75733592480772
Rep1Run06Tag5 Pseudo-ID-125 6 -0.163147347756233 -0.42690202682205 -0.105956302483076 -0.344214235045518 0.293275163529709 -1.45910342825806 -0.375458690160727 -1.83906808722624 0.681166612783829 -0.845061097953635 -0.509400281187283 1.12875438989164 -1.98175069589807 NA -3.40782094078485 -6.30042801227939 NA 0.776619260271466 0.413603691290677 0.70135384837342 -0.920104742468084 0.768160292390281 -0.107487629384313 -0.900474702469533 -0.491045933706904 0.816438793244846 NA 0.790841815948573 0.611651909695418 0.529828659452952
Rep1Run06Tag6 Pseudo-ID-078 6 0.0576550770046873 -0.15329489985834 -0.517718109617008 0.139869659425476 0.763540260647786 -1.31511904919061 -0.8902079338063 -1.33954685521591 -1.03577064411127 0.15138054921612 -0.0732265897502082 0.662779796730253 -1.75253369661346 NA 0.836868650590631 -5.95121301730614 NA 0.211124668986486 0.591101301980183 0.77226893118969 -1.62196167731159 1.10107074451752 0.736979180610523 -0.517596111796161 -1.24807650190295 0.492183665792631 NA 0.238963962596503 0.112908676820392 0.587600437529804
Rep1Run06Tag7 Pseudo-ID-015 6 -0.560805871828607 -0.461191024665008 -0.459988713182332 -0.292922965356526 -0.0338779684850326 -1.57179743858247 -0.438030488231243 -1.82801038266454 0.701665643266779 -0.680982045228332 -0.480333512246451 1.17742485091741 -0.690544500713429 NA -0.96940161289412 -2.67791256892756 NA 0.304240950471896 0.636106984030652 -0.0629286701283844 -1.54286819766557 0.389968016235624 -0.595970118914065 -0.830781526765817 -1.08495094812911 0.284590912028924 NA 1.59820474470641 0.100749639225468 0.3058010236302
Rep1Run06Tag8 Pseudo-ID-016 6 0.100081524628832 0.676885101501313 -0.15791119045583 -0.306452441851707 0.296514865278335 -0.80413826074318 -1.70669726495546 -1.90336835439117 0.464399009304556 -0.692421581423716 -0.246933596218603 0.60881288437378 -2.99223227355428 NA -2.55189223987288 -4.38951794210033 NA 0.634468760665671 0.668279899706221 0.622458939281814 -1.05989170862215 1.42378218469206 0.520196035872419 -0.468477161404223 -1.10981256073005 0.81568023428345 NA -0.128610836679348 0.602162418868645 0.418168430384285
Rep1Run07Tag1 Pseudo-ID-113 7 -0.172418789535092 1.22182289859445 -0.440369474283144 0.125736610633739 -0.0241976189443287 -1.47031527601537 2.19765546574175 -1.88672063157102 NA -0.478237194354065 -0.429440448274733 1.33457683632598 -0.375556833645488 -5.74242290953811 -0.0342420576099757 -3.39314391747064 1.24210523136733 0.93233875931897 0.950255838132234 0.690766490113751 -1.5734312555495 0.93672391510672 0.919728637569459 -0.625718041207258 -1.0343841352556 0.947183478965384 -1.40717097424937 0.39414627279683 0.55096586758606 NA
